"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","ENTREZID"
"8486","76.679803771035","-0.354582115737809","0.475809029972597","-0.74521939139791","0.456139102024324","0.908214479529934","ENSG00000101448","57119"
"8487","52.3487273181028","0.46314489405931","0.621537512273396","0.745160002274467","0.456174999461595","0.908214479529934","ENSG00000103742","57722"
"8488","932.02784774907","0.106904309497001","0.143471512368243","0.745125688942445","0.456195740695281","0.908214479529934","ENSG00000138663","51138"
"8489","6351.98311085362","-0.0809627462160569","0.108663597933874","-0.745076987652531","0.456225179867086","0.908214479529934","ENSG00000170153","57484"
"8490","16.3563707957273","-0.858672626899578","1.15255042528599","-0.745019574034264","0.45625988687779","0.908214479529934","ENSG00000169035","5650"
"8491","1139.05039104934","0.14247601183938","0.191263186322617","0.744921250025897","0.456319328008491","0.908231975859723","ENSG00000128654","10651"
"8492","34.0732356957506","-0.780734322085482","1.0484471375556","-0.744657783992548","0.456478626124111","0.908364721333412","ENSG00000018625","477"
"8493","3318.62979578398","-0.0810404196190583","0.108831183642012","-0.744643372488092","0.456487340579743","0.908364721333412","ENSG00000170445","3035"
"8494","9.52838391056971","-1.05465635245683","1.41651117943442","-0.74454502567211","0.456546812160046","0.908382255752528","ENSG00000233493","388564"
"8495","9.57621474795555","0.973757626068362","1.30818943438874","0.74435521375645","0.456661606171857","0.90846217722458","ENSG00000135605","7006"
"8496","316.002052227985","-0.237782377575278","0.319466401659313","-0.744311064763722","0.456688308822841","0.90846217722458","ENSG00000165046","137994"
"8497","21.1327664154875","-0.692903441303399","0.931193775628394","-0.744102311933743","0.456814580754538","0.90855828095563","ENSG00000157856","92749"
"8498","1075.90746664267","0.125236409519056","0.168335075082897","0.743970972522411","0.456894036347244","0.90855828095563","ENSG00000161091","126321"
"8499","483.17877481737","0.135587283975084","0.182250163080665","0.743962483671813","0.45689917206191","0.90855828095563","ENSG00000140743","1039"
"8500","2511.34554746691","-0.112186061934088","0.150808766257383","-0.74389615881229","0.456939299406496","0.90855828095563","ENSG00000112983","10902"
"8501","102.340816533079","-0.309146372031221","0.415664846344149","-0.743739516945496","0.457034077495639","0.908645974451082","ENSG00000158352","57477"
"8502","1206.54744967964","-0.125201714699895","0.168413297400339","-0.743419413030522","0.45722779464699","0.908738413274983","ENSG00000115935","7456"
"8503","5028.81980287757","0.100046212410929","0.134584098205652","0.743373204894183","0.457255762213645","0.908738413274983","ENSG00000196642","55684"
"8504","1133.95020348413","-0.147815282192408","0.198894928001588","-0.743182763268995","0.457371037525571","0.908738413274983","ENSG00000170160","9720"
