"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000149742",29.8180409222777,-2.01354366315335,0.903473641581593,-2.22866896219407,0.025835938850213,1,"SLC22A9"
"ENSG00000275397",91.661830012817,1.61246984006041,0.742139837244547,2.17273047360895,0.0298006088095152,1,"DHRS11"
"ENSG00000168918",58.8299763015658,-1.0403450957446,0.481067007172112,-2.16257835235913,0.0305736247397614,1,"INPP5D"
"ENSG00000166006",29.2724477737921,-2.42687128623264,1.12398159143439,-2.15917351736655,0.0308367077929581,1,"KCNC2"
"ENSG00000078295",86.9521662073823,1.02589289981019,0.476199095536794,2.15433609476673,0.0312138241948692,1,"ADCY2"
"ENSG00000215492",14.3145146480095,-2.16304494663024,1.00855467682242,-2.14469775049301,0.0319770208806734,1,NA
"ENSG00000275867",25.7625871684481,1.94245707975002,0.907723922804404,2.13992055398168,0.0323611877286788,1,"KANSL1"
"ENSG00000151322",31.4509365875165,2.77086410362872,1.29792996202902,2.13483329970833,0.0327746292000813,1,"NPAS3"
"ENSG00000171777",35.9774960107888,1.52750260652401,0.71557523364613,2.13464990779627,0.0327896175503973,1,"RASGRP4"
"ENSG00000269896",92.1032621253034,-1.35449955862267,0.635686852419532,-2.13076541298159,0.0331084730801799,1,"LOC100129534"
"ENSG00000272134",35.2734775363109,-1.6198798112031,0.763057573330416,-2.1228801964877,0.0337638923315914,1,NA
"ENSG00000237740",21.8178601590331,-2.08956369402726,0.986021103092463,-2.11918759900143,0.0340746158948121,1,NA
"ENSG00000282377",34.1324673546828,-2.86190281903894,1.35293773070594,-2.11532486239825,0.0344022688599588,1,NA
"ENSG00000155792",31.6961561236121,1.36415556710031,0.645440559912632,2.1135262514103,0.0345557505643011,1,"DEPTOR"
"ENSG00000276371",92.9683292246043,1.9797951942536,0.943544812016633,2.09825242960341,0.0358828523377079,1,"SINHCAF"
"ENSG00000236418",91.5206887159673,1.39071712163085,0.663775714233373,2.09516119949802,0.0361566651345006,1,"HLA-DQA1"
"ENSG00000243414",11.636076155345,4.41911342017268,2.12716920783064,2.07746210499138,0.0377589292998513,1,"TICAM2"
"ENSG00000146021",140.092264385185,-1.01580971685199,0.490645823212546,-2.07035231687266,0.0384193636746917,1,"KLHL3"
"ENSG00000182854",51.6464304951353,1.09328818033813,0.529538341382067,2.06460627097314,0.0389602694328067,1,"OR4F15"
"ENSG00000136634",34.6288128940463,1.88133663190228,0.911776748769582,2.06337421352441,0.0390770879700374,1,"IL10"
